Account.ID,Avg_Open_Count,Avg_Email_Link_Click_Count,Avg_Response_Time,Donation_Frequency,Total_Donation_Amount,Donor_Score,Engagement Type,Donation Type,State.Province,Zip.Code
1384,3.0,0.0,0.0,2,52.12,13.361514816668763,High Engagement,Low Donation,Wisconsin,53711
1385,1.0,0.0,0.0,2,600.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53562
1386,2.5,0.0,0.0,2,206.6,13.344616481618438,High Engagement,High Donation,Wisconsin,53711
1387,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
1388,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53704
1389,1.0,0.0,0.0,2,32.32,13.293921476467464,High Engagement,Low Donation,Wisconsin,53711
1390,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53716
1391,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53562
1392,2.0,0.0,0.0,2,207.2,13.327718146568113,High Engagement,High Donation,Wisconsin,53719
1393,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53508
1394,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53555
1395,0.0,0.0,0.0,2,309.58,13.260124806366813,High Engagement,High Donation,Wisconsin,53562
1397,2.5,0.0,0.0,2,207.2,13.344616481618438,High Engagement,High Donation,Wisconsin,53925
1398,2.0,0.0,0.0,2,208.74,13.327718146568113,High Engagement,High Donation,Wisconsin,53719
1399,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53538
1400,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53534
1401,0.0,0.0,0.0,2,103.92,13.260124806366813,High Engagement,High Donation,Wisconsin,53558
1402,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
1403,0.0,0.0,0.0,2,41.82,13.260124806366813,High Engagement,Low Donation,Wisconsin,53590
1404,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53558
1405,0.0,0.0,0.0,0,0.0,0.0,Low Engagement,Low Donation,Wisconsin,53558
1406,4.5,1.0,0.0,2,206.6,16.157899986623658,High Engagement,High Donation,Wisconsin,53575
1407,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53556
1408,4.0,0.0,0.0,2,207.2,13.395311486769415,High Engagement,High Donation,Wisconsin,53533
1409,3.0,0.0,0.0,2,207.2,13.361514816668763,High Engagement,High Donation,Wisconsin,53572
1410,1.0,0.0,0.0,2,155.24,13.293921476467464,High Engagement,High Donation,Wisconsin,53574
1411,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53589
1412,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53713
1413,0.0,0.0,0.0,2,300.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53589
1414,2.0,0.0,0.0,2,207.42,13.327718146568113,High Engagement,High Donation,Wisconsin,53593
1415,1.5,0.0,0.0,2,103.6,13.310819811517788,High Engagement,High Donation,Wisconsin,53963
1416,4.0,0.0,0.0,2,155.1,13.395311486769415,High Engagement,High Donation,Wisconsin,53532
1417,1.0,1.0,0.0,1,51.8,9.409549238087976,Low Engagement,Low Donation,Wisconsin,53711
1418,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
1419,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53522
1420,1.0,0.0,0.0,2,1034.64,13.293921476467464,High Engagement,High Donation,Wisconsin,53593
1421,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53719
1422,2.0,1.0,0.0,1,100.0,9.443345908188626,Low Engagement,High Donation,Wisconsin,53716
1423,0.0,0.0,0.0,2,20.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53546
1424,0.0,0.0,0.0,2,52.26,13.260124806366813,High Engagement,Low Donation,Wisconsin,53704
1425,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53704
1427,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53597
1428,3.0,0.0,0.0,2,155.1,13.361514816668763,High Engagement,High Donation,Wisconsin,53711
1429,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
1430,0.0,0.0,0.0,2,1214.14,13.260124806366813,High Engagement,High Donation,Wisconsin,53716
1431,2.0,1.0,0.0,1,50.0,9.443345908188626,Low Engagement,Low Donation,Wisconsin,53705
1432,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
1433,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
1434,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
1435,1.0,0.0,0.0,2,103.92,13.293921476467464,High Engagement,High Donation,Wisconsin,53597
1437,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53718
1438,0.0,0.0,0.0,2,150.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53532
1439,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53561
1440,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
1441,2.0,0.0,0.0,2,200.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53711
1442,1.0,0.0,0.0,2,24.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53094
1443,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
1444,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53965
1445,0.0,0.0,0.0,2,80.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53714
1446,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53527
1447,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53597
1448,3.0,0.0,0.0,2,74.76,13.361514816668763,High Engagement,Low Donation,Wisconsin,53925
1449,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53529
1450,1.5,0.0,0.0,2,52.26,13.310819811517788,High Engagement,Low Donation,Wisconsin,53717
1451,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53716
1452,1.0,0.0,0.0,2,60.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53711
1453,1.0,0.0,0.0,2,104.02,13.293921476467464,High Engagement,High Donation,Wisconsin,53565
1454,2.0,0.0,0.0,2,100.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53562
1455,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53590
1456,1.5,0.0,0.0,2,50.0,13.310819811517788,High Engagement,Low Donation,Wisconsin,53711
1457,1.5,0.0,0.0,2,206.6,13.310819811517788,High Engagement,High Donation,Wisconsin,53711
1458,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53716
1459,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53530
1460,1.5,0.0,0.0,2,207.42,13.310819811517788,High Engagement,High Donation,Wisconsin,53711
1461,2.0,0.0,0.0,2,100.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53533
1462,3.0,1.0,0.0,2,52.16,16.107204981472684,High Engagement,Low Donation,Wisconsin,53714
1464,1.0,0.0,0.0,2,52.32,13.293921476467464,High Engagement,Low Donation,Wisconsin,53711
1465,0.0,0.0,0.0,2,309.58,13.260124806366813,High Engagement,High Donation,Wisconsin,53597
1466,0.0,0.0,0.0,2,207.2,13.260124806366813,High Engagement,High Donation,Wisconsin,53703
1467,1.5,0.0,0.0,2,50.0,13.310819811517788,High Engagement,Low Donation,Wisconsin,53593
1468,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53718
1469,1.0,0.0,0.0,2,625.56,13.293921476467464,High Engagement,High Donation,Wisconsin,53717
1470,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53531
1471,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53508
1472,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Illinois,61089
1473,3.0,0.0,0.0,2,103.6,13.361514816668763,High Engagement,High Donation,Wisconsin,53718
1474,0.0,0.0,0.0,2,207.2,13.260124806366813,High Engagement,High Donation,Wisconsin,53716
1475,0.0,0.0,0.0,2,104.02,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
1476,4.0,1.0,0.0,2,103.6,16.141001651573333,High Engagement,High Donation,Wisconsin,53508
1477,1.0,0.0,0.0,2,207.2,13.293921476467464,High Engagement,High Donation,Wisconsin,53705
1478,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53528
1479,1.5,0.0,0.0,2,52.26,13.310819811517788,High Engagement,Low Donation,Wisconsin,53716
1480,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53528
1481,1.0,0.0,0.0,2,200.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53558
1482,2.0,0.0,0.0,2,500.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53590
1483,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
1484,0.0,0.0,0.0,2,150.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53705
1485,0.0,0.0,0.0,2,103.92,13.260124806366813,High Engagement,High Donation,Wisconsin,53572
1486,2.0,0.0,0.0,2,24.0,13.327718146568113,High Engagement,Low Donation,Wisconsin,53704
1487,1.5,0.0,0.0,2,103.7,13.310819811517788,High Engagement,High Donation,Wisconsin,53704
1488,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53517
1489,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
1490,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53716
1491,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53719
1492,2.0,1.0,0.0,1,51.8,9.443345908188626,Low Engagement,Low Donation,Wisconsin,53597
1493,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53508
1494,1.0,0.0,0.0,2,119.48,13.293921476467464,High Engagement,High Donation,Wisconsin,53716
1495,0.0,0.0,0.0,2,25.34,13.260124806366813,High Engagement,Low Donation,Wisconsin,53073
1496,1.0,0.0,0.0,2,52.16,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
1497,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53719
1498,3.0,0.0,0.0,2,206.6,13.361514816668763,High Engagement,High Donation,Wisconsin,53583
1499,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53589
1500,5.5,1.0,0.0,2,103.6,16.191696656724307,High Engagement,High Donation,Wisconsin,53713
1501,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53561
1502,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53719
1503,0.0,0.0,0.0,2,25.34,13.260124806366813,High Engagement,Low Donation,Wisconsin,53562
1505,0.0,0.0,0.0,2,40.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53534
1506,1.0,0.0,0.0,2,300.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53955
1507,0.0,0.0,0.0,2,52.52,13.260124806366813,High Engagement,Low Donation,Wisconsin,53717
1508,0.0,0.0,0.0,2,103.92,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
1509,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53925
1510,2.5,0.0,0.0,2,52.12,13.344616481618438,High Engagement,Low Donation,Illinois,60093
1511,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53963
1513,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53570
1514,3.0,0.0,0.0,2,52.12,13.361514816668763,High Engagement,Low Donation,Wisconsin,53716
1515,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53548
1516,0.0,0.0,0.0,2,52.26,13.260124806366813,High Engagement,Low Donation,Wisconsin,53562
1517,11.0,0.0,0.0,2,412.56,13.631888177473966,High Engagement,High Donation,Wisconsin,53704
1518,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53589
1519,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,WI,53775
1520,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
1521,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53719
1522,2.0,0.0,0.0,2,309.58,13.327718146568113,High Engagement,High Donation,Wisconsin,53545
1523,2.0,0.0,0.0,2,103.92,13.327718146568113,High Engagement,High Donation,Wisconsin,53718
1524,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53597
1525,2.0,1.0,0.0,2,155.1,16.073408311372035,High Engagement,High Donation,Wisconsin,53717
1526,1.0,0.0,0.0,2,52.26,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
1527,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
1528,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53546
1531,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53546
1532,1.0,0.0,0.0,2,207.2,13.293921476467464,High Engagement,High Donation,Wisconsin,53590
1533,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53597
1534,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53930
1536,3.5,0.0,0.0,2,200.0,13.37841315171909,High Engagement,High Donation,Wisconsin,53551
1537,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53546
1538,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53959
1539,2.0,0.0,0.0,2,52.26,13.327718146568113,High Engagement,Low Donation,Wisconsin,53590
1540,2.0,0.0,0.0,2,103.92,13.327718146568113,High Engagement,High Donation,Wisconsin,53589
1541,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53705
1542,0.0,0.0,0.0,2,206.78,13.260124806366813,High Engagement,High Donation,Wisconsin,53532
1543,1.0,0.0,0.0,2,60.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53593
1544,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53718
1545,0.0,0.0,0.0,2,52.26,13.260124806366813,High Engagement,Low Donation,Wisconsin,53719
1546,2.0,0.0,0.0,2,207.2,13.327718146568113,High Engagement,High Donation,Wisconsin,53508
1547,0.0,0.0,0.0,2,73.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53532
1548,3.0,0.0,0.0,2,200.0,13.361514816668763,High Engagement,High Donation,Wisconsin,53717
1549,2.0,1.0,0.0,2,104.68,16.073408311372035,High Engagement,High Donation,Wisconsin,53578
1550,2.0,0.0,0.0,2,104.02,13.327718146568113,High Engagement,High Donation,Wisconsin,53719
1551,1.0,1.0,0.0,2,24.0,16.039611641271385,High Engagement,Low Donation,Wisconsin,53704
1552,3.0,1.0,0.0,2,52.12,16.107204981472684,High Engagement,Low Donation,Wisconsin,53574
1553,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
1554,0.0,0.0,0.0,2,20.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53538
1555,1.0,0.0,0.0,2,104.02,13.293921476467464,High Engagement,High Donation,Wisconsin,53508
1556,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53532
1557,1.5,0.0,0.0,2,40.0,13.310819811517788,High Engagement,Low Donation,Wisconsin,53716
1558,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53715
1559,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53590
1560,1.5,1.0,0.0,2,206.78,16.05650997632171,High Engagement,High Donation,Wisconsin,53533
1561,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53583
1562,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53718
1563,0.0,0.0,0.0,0,0.0,0.0,Low Engagement,Low Donation,Wisconsin,53532
1564,2.5,1.0,0.0,2,50.0,16.09030664642236,High Engagement,Low Donation,Wisconsin,53704
1565,1.0,0.0,0.0,2,200.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53562
1566,1.0,0.0,0.0,2,258.32,13.293921476467464,High Engagement,High Donation,Wisconsin,53534
1567,0.0,0.0,0.0,2,300.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
1569,0.0,0.0,0.0,2,104.02,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
1570,2.0,0.0,0.0,2,25.34,13.327718146568113,High Engagement,Low Donation,Wisconsin,53590
1571,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53593
1572,0.0,0.0,0.0,2,52.16,13.260124806366813,High Engagement,Low Donation,Wisconsin,53528
1573,0.0,0.0,0.0,2,70.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53718
1574,3.0,0.0,0.0,2,103.6,13.361514816668763,High Engagement,High Donation,Wisconsin,53532
1575,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53713
1576,0.0,0.0,0.0,2,52.16,13.260124806366813,High Engagement,Low Donation,Wisconsin,53713
1577,3.0,0.0,0.0,2,103.92,13.361514816668763,High Engagement,High Donation,Wisconsin,53711
1578,2.5,1.0,0.0,2,100.0,16.09030664642236,High Engagement,High Donation,Wisconsin,53705
1579,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53718
1580,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53532
1581,1.5,0.0,0.0,2,100.0,13.310819811517788,High Engagement,High Donation,Wisconsin,53719
1582,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
1583,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53555
1584,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53590
1585,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53593
1586,6.0,0.0,0.0,2,103.92,13.462904826970714,High Engagement,High Donation,Wisconsin,53572
1587,0.0,0.0,0.0,2,103.92,13.260124806366813,High Engagement,High Donation,Wisconsin,53703
1588,0.0,0.0,0.0,2,620.4,13.260124806366813,High Engagement,High Donation,Wisconsin,53598
1589,3.0,0.0,0.0,2,103.7,13.361514816668763,High Engagement,High Donation,Wisconsin,53597
1590,3.0,1.0,0.0,1,154.79,9.477142578289277,Low Engagement,High Donation,Wisconsin,53597
1591,2.0,1.0,0.0,2,50.0,16.073408311372035,High Engagement,Low Donation,Wisconsin,53949
1592,0.0,0.0,0.0,2,52.66,13.260124806366813,High Engagement,Low Donation,Wisconsin,53562
1593,4.0,1.0,0.0,2,50.0,16.141001651573333,High Engagement,Low Donation,Wisconsin,53714
1594,2.0,1.0,0.0,1,26.06,9.443345908188626,Low Engagement,Low Donation,Wisconsin,53538
1595,0.0,0.0,0.0,2,309.58,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
1596,2.0,0.0,0.0,2,206.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53562
1597,2.0,0.0,0.0,2,100.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53590
1598,0.0,0.0,0.0,2,103.7,13.260124806366813,High Engagement,High Donation,Wisconsin,53569
1599,0.0,0.0,0.0,2,52.16,13.260124806366813,High Engagement,Low Donation,Wisconsin,53719
1600,7.0,0.0,0.0,2,52.16,13.496701497071365,High Engagement,Low Donation,Wisconsin,53562
1601,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53704
1602,3.0,1.0,149346.0,2,103.92,16.065470008116193,High Engagement,High Donation,Wisconsin,53597
1603,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
1604,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53705
1605,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53932
1606,2.0,0.0,0.0,2,83.88,13.327718146568113,High Engagement,High Donation,Wisconsin,53718
1607,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53955
1608,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53558
1609,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53711
1610,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53704
1611,2.0,0.0,0.0,2,608.08,13.327718146568113,High Engagement,High Donation,Wisconsin,53716
1612,1.0,1.0,0.0,1,100.0,9.409549238087976,Low Engagement,High Donation,Wisconsin,53716
1613,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53705
1614,0.0,0.0,0.0,2,24.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53534
1615,3.0,0.0,0.0,2,207.2,13.361514816668763,High Engagement,High Donation,Wisconsin,53532
1616,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53718
1617,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53581
1618,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53032
1619,0.0,0.0,0.0,0,0.0,0.0,Low Engagement,Low Donation,Wisconsin,53598
1620,1.0,0.0,0.0,2,309.86,13.293921476467464,High Engagement,High Donation,Wisconsin,53590
1621,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53561
1622,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53714
