,Zip Code,Population,Density,RUCC_2023,PerCapitaPersonalIncome
25243,81220,155.0,0.2,7.0,70391
25244,81232,17.0,3.4,4.0,43608
25245,81303,8157.0,14.6,6.0,76558
25246,81326,2306.0,3.6,6.0,76558
25247,81331,322.0,0.5,6.0,53105
25248,81631,8903.0,14.0,5.0,128041
25249,81647,7304.0,7.7,5.0,71629
25250,82050,256.0,0.6,3.0,65150
25251,82214,1078.0,4.0,8.0,59292
25252,82240,10563.0,6.2,7.0,54733
25253,82244,565.0,0.7,7.0,54733
25254,82410,2122.0,4.7,9.0,50641
25255,82433,1214.0,0.6,7.0,77015
25256,82443,4518.0,1.4,9.0,63816
25257,82712,375.0,1.2,9.0,63785
25258,82844,20.0,0.4,7.0,73622
25259,83120,748.0,1.9,9.0,73432
25260,83337,29.0,0.0,9.0,60737
25261,83454,658.0,726.3,3.0,60032
25262,83463,68.0,0.2,9.0,53841
25263,83522,2291.0,2.1,8.0,45574
25264,83533,301.0,4.6,8.0,45574
25265,83619,7796.0,92.7,6.0,49505
25266,83643,140.0,2.4,9.0,45707
25267,83648,3009.0,116.3,6.0,46255
25268,83669,11066.0,215.8,2.0,72588
25269,83823,1588.0,3.9,4.0,54794
25270,84013,1163.0,11.2,2.0,57619
25271,84328,1612.0,10.7,3.0,50603
25272,84606,37080.0,1264.7,2.0,57619
25273,84649,826.0,1.4,9.0,49823
25274,84736,265.0,11.7,9.0,53930
25275,84763,223.0,5.1,3.0,54405
25276,84774,1779.0,16.5,3.0,54405
25277,85016,35930.0,1535.9,1.0,68111
25278,85032,73203.0,2275.0,1.0,68111
25279,85048,35765.0,700.3,1.0,68111
25280,85173,3098.0,32.1,1.0,49829
25281,85207,49863.0,644.9,1.0,68111
25282,85213,36916.0,1505.0,1.0,68111
25283,85249,39618.0,1107.4,1.0,68111
25284,85258,25755.0,1159.6,1.0,68111
25285,85281,66833.0,1931.8,1.0,68111
25286,85301,68579.0,2856.1,1.0,68111
25287,85336,510.0,51.6,3.0,46441
25288,85349,31488.0,677.5,3.0,46441
25289,85382,38890.0,1517.2,1.0,68111
25290,85388,30817.0,907.0,1.0,68111
25291,85634,6569.0,0.9,1.0,58232
25292,85704,33065.0,714.3,1.0,58232
25293,85726,0.0,0.0,1.0,58232
25294,86020,1955.0,0.7,3.0,62002
25295,86032,1818.0,3.5,4.0,44667
25296,86325,5554.0,35.8,3.0,55913
25297,86337,1609.0,0.5,3.0,55913
25298,86429,7616.0,35.1,3.0,46777
25299,86540,1120.0,1.8,8.0,47885
25300,87007,1020.0,16.5,6.0,35144
25301,87042,3576.0,305.0,2.0,46944
25302,87102,19191.0,1139.3,2.0,58895
25303,87320,519.0,2.4,5.0,36133
25304,87326,1690.0,3.8,5.0,36133
25305,87375,3390.0,13.7,5.0,36133
25306,87519,467.0,7.9,7.0,49430
25307,87530,808.0,2.2,6.0,45521
25308,88029,1201.0,2.6,6.0,40299
25309,88230,4972.0,7.8,5.0,52720
25310,88421,0.0,0.0,6.0,46983
25311,88435,3707.0,0.8,9.0,45873
25312,89045,1951.0,0.6,4.0,44626
25313,89108,73991.0,3185.4,1.0,63767
25314,89120,24813.0,1375.3,1.0,63767
25315,89411,643.0,10.9,4.0,100931
25316,89420,55.0,0.7,8.0,50305
25317,89434,25575.0,330.3,2.0,81371
25318,39322,2217.0,11.6,9.0,46161
25319,39362,3476.0,6.7,9.0,46161
25320,39480,3010.0,21.6,4.0,49765
25321,39501,23600.0,665.9,2.0,48902
25322,39560,17399.0,307.5,2.0,48902
25323,39574,13471.0,22.8,2.0,48902
25324,39581,10572.0,207.7,2.0,48028
25325,39656,569.0,4.9,8.0,40428
25326,39819,10659.0,26.5,6.0,44657
25327,40117,2550.0,51.6,1.0,49710
25328,40206,19693.0,1329.2,1.0,67663
25329,40245,34529.0,411.6,1.0,67663
25330,40312,5122.0,34.8,8.0,40504
25331,40390,7931.0,120.8,2.0,61703
25332,40445,754.0,6.4,9.0,42505
25333,41098,1927.0,14.6,8.0,41220
25334,41204,725.0,23.1,7.0,41188
25335,41230,11855.0,20.2,2.0,41198
25336,41548,1187.0,27.6,7.0,46272
25337,41663,564.0,123.7,7.0,45540
25338,42039,1797.0,13.6,6.0,51262
25339,42076,1252.0,11.5,7.0,45760
25340,42151,82.0,1.2,8.0,44980
25341,42236,580.0,3.4,2.0,46804
25342,42303,41091.0,331.0,3.0,52446
25343,42322,78.0,498.8,3.0,49877
25344,42337,2342.0,18.3,6.0,42598
25345,42409,2758.0,12.3,9.0,51507
25346,42741,634.0,16.4,7.0,43430
25347,42746,2141.0,17.7,8.0,44753
25348,43005,177.0,82.1,6.0,55379
25349,43025,5092.0,56.2,1.0,58710
25350,43081,63604.0,995.4,1.0,63874
25351,43135,3942.0,16.0,1.0,48115
25352,43140,24467.0,42.5,1.0,54404
25353,43232,47235.0,1486.6,1.0,63874
25354,43323,699.0,7.3,7.0,59710
25355,43457,1490.0,31.0,2.0,59887
25356,43739,2345.0,28.4,1.0,48777
25357,43755,1762.0,19.2,6.0,51043
25358,43933,1791.0,14.5,3.0,51534
25359,44004,31498.0,168.0,1.0,50508
25360,44145,32275.0,782.4,1.0,68360
25361,44687,293.0,1739.5,9.0,60632
25362,44818,2460.0,13.0,4.0,50248
25363,44853,1442.0,20.4,4.0,50248
25364,45013,54333.0,181.7,1.0,58192
25365,45102,22029.0,386.0,1.0,63599
25366,45150,33011.0,389.7,1.0,63599
25367,45171,5997.0,30.7,1.0,49102
25368,45209,11225.0,1831.8,1.0,75833
25369,45239,28757.0,1759.5,1.0,75833
25370,45249,13571.0,800.2,1.0,75833
25371,45252,4456.0,151.0,1.0,75833
25372,45302,4281.0,32.7,4.0,55606
25373,45305,11172.0,298.6,2.0,64628
25374,45617,189.0,431.2,4.0,46934
25375,45630,78.0,264.5,4.0,49423
25376,45695,613.0,6.5,8.0,43796
25377,45698,372.0,38.8,8.0,43796
25378,45710,5378.0,20.6,4.0,42018
25379,45740,357.0,393.7,4.0,42018
25380,45806,10923.0,70.3,3.0,54010
25381,45820,508.0,271.5,3.0,54010
25382,45869,4875.0,51.2,4.0,60383
25383,45891,14956.0,43.7,6.0,53340
25384,46037,41890.0,854.1,1.0,99456
25385,46105,1794.0,16.4,6.0,48687
25386,46143,57211.0,453.0,1.0,61983
25387,46147,3209.0,21.0,1.0,97028
25388,46221,26714.0,518.0,1.0,70999
25389,46224,37074.0,1992.9,1.0,70999
25390,46250,18402.0,935.9,1.0,70999
25391,46347,4833.0,26.0,1.0,66906
25392,46356,17720.0,58.0,1.0,56172
25393,46393,296.0,76.4,1.0,66906
25394,46919,2407.0,22.0,6.0,42691
25395,47120,741.0,15.4,1.0,51198
25396,47123,122.0,6.4,8.0,44174
25397,47234,1457.0,17.0,1.0,55484
25398,47327,4512.0,31.9,5.0,52493
25399,47345,1406.0,18.3,5.0,52493
25400,47387,730.0,17.2,6.0,48320
25401,47406,3945.0,6861.7,3.0,57379
25402,47465,520.0,8.4,6.0,52586
25403,47550,561.0,6.2,8.0,56258
25404,47575,955.0,17.4,5.0,68645
25405,47708,445.0,310.0,2.0,59500
25406,48014,4136.0,43.6,1.0,55834
25407,48032,1875.0,19.4,1.0,55834
25408,48065,11042.0,114.1,1.0,58565
25409,48137,5245.0,47.7,1.0,73173
25410,48143,0.0,0.0,1.0,73173
25411,48190,226.0,247.1,2.0,77537
25412,48204,23927.0,1843.3,1.0,52727
25413,48326,22352.0,501.1,1.0,90781
25414,48327,21937.0,747.2,1.0,90781
25415,48359,9800.0,351.5,1.0,90781
25416,48374,16589.0,704.3,1.0,90781
25417,48382,23581.0,553.1,1.0,90781
25418,48411,123.0,78.9,2.0,52520
25419,48419,2282.0,11.4,8.0,50153
25420,48604,12307.0,190.6,3.0,50278
25421,48607,1556.0,673.1,3.0,50278
25422,48744,4128.0,24.6,6.0,47501
25423,48838,18376.0,76.8,1.0,42499
25424,48842,21974.0,471.9,2.0,52560
25425,48867,27186.0,76.2,4.0,50443
25426,48876,4172.0,116.4,2.0,54197
25427,48886,1956.0,25.3,1.0,42499
25428,48891,2807.0,25.3,1.0,42499
25429,48906,26391.0,307.2,2.0,52560
25430,49010,18001.0,43.8,4.0,58048
25431,49046,7883.0,38.5,1.0,59401
25432,49066,546.0,10.4,4.0,49695
25433,49242,14809.0,63.1,6.0,44820
25434,49267,3988.0,38.5,3.0,59956
25435,49403,2747.0,22.5,1.0,63265
25436,49412,11419.0,40.9,6.0,46317
25437,49546,34111.0,729.3,1.0,70662
25438,49618,773.0,9.6,6.0,45996
25439,49636,427.0,13.8,3.0,85936
25440,49717,111.0,46.8,7.0,50689
25441,49722,306.0,178.0,7.0,75812
25442,49788,5998.0,298.8,7.0,46492
25443,49863,146.0,103.6,7.0,50410
25444,49917,197.0,44.3,5.0,45077
25445,49918,102.0,0.8,9.0,60716
25446,49969,1259.0,1.9,7.0,51349
25447,50061,1848.0,23.1,2.0,64502
25448,50126,6470.0,18.4,6.0,77229
25449,50167,701.0,6.9,2.0,84495
25450,50321,8698.0,286.3,2.0,66761
25451,50401,28957.0,75.0,5.0,79493
25452,50420,283.0,2.4,9.0,63224
25453,50475,1519.0,6.6,9.0,63224
25454,50511,6767.0,21.1,7.0,63562
25455,50535,1024.0,6.5,9.0,75597
25456,50557,661.0,5.1,5.0,53213
25457,50583,2628.0,8.6,9.0,75597
25458,50591,422.0,5.7,7.0,59055
25459,50601,2638.0,7.2,6.0,77229
25460,50624,1560.0,11.5,3.0,65012
25461,50628,1287.0,4.5,8.0,63532
25462,50642,550.0,6.6,3.0,65012
25463,50676,2196.0,14.9,3.0,61420
25464,50853,682.0,3.5,6.0,61849
25465,51436,844.0,5.4,7.0,65159
25466,51444,281.0,665.5,7.0,65159
25467,51530,651.0,4.6,8.0,64704
25468,51565,403.0,3.2,8.0,64704
25469,51566,6380.0,14.0,6.0,50995
25470,51646,860.0,5.3,9.0,54697
25471,52045,2499.0,20.2,3.0,63435
25472,52079,729.0,4.7,6.0,56935
25473,52140,597.0,3.0,8.0,55377
25474,52144,1167.0,6.0,7.0,62049
25475,52215,737.0,3.3,6.0,56041
25476,52247,5130.0,24.9,3.0,80062
25477,52249,939.0,7.2,2.0,70193
25478,52327,3042.0,14.0,3.0,80062
25479,52348,62.0,26.1,6.0,56041
25480,52551,402.0,2.7,9.0,48677
25481,52567,803.0,11.0,7.0,57961
25482,52594,251.0,2.1,7.0,48205
25483,52601,28735.0,100.1,5.0,58928
25484,52640,1451.0,7.7,8.0,53254
25485,52660,155.0,2.7,5.0,58928
25486,53037,9982.0,167.8,1.0,73187
25487,53048,3314.0,48.3,4.0,55856
25488,53073,14777.0,70.0,3.0,63878
25489,53104,5437.0,65.9,3.0,60599
25490,53144,26459.0,233.7,3.0,60599
25491,53181,7460.0,205.1,3.0,60599
25492,53522,996.0,9.9,2.0,65549
25493,53526,620.0,29.5,2.0,61591
25494,53530,4457.0,12.9,8.0,55006
25495,53598,2713.0,304.0,2.0,77996
25496,54002,6361.0,32.5,1.0,70354
25497,54024,4748.0,21.7,8.0,57391
25498,54180,3490.0,328.6,2.0,65199
25499,54208,6441.0,24.3,2.0,65199
25500,54420,1268.0,12.7,8.0,50617
25501,54446,3092.0,15.6,8.0,50617
25502,54542,402.0,0.6,9.0,66422
25503,54563,781.0,7.3,8.0,55836
25504,54632,1132.0,9.3,3.0,52023
25505,54740,1989.0,8.4,1.0,61101
25506,54757,3542.0,8.7,3.0,56815
25507,54814,2718.0,7.1,8.0,55598
25508,54842,162.0,9.9,2.0,52634
25509,54844,266.0,1.7,8.0,55598
25510,54876,1317.0,5.0,9.0,54542
25511,55018,906.0,7.3,6.0,65921
25512,55113,41771.0,1079.9,1.0,69310
25513,55328,9623.0,83.6,1.0,65241
25514,55341,3243.0,264.4,1.0,65241
25515,55343,25245.0,1290.7,1.0,95574
25516,55408,31731.0,4505.1,1.0,95574
25517,55763,513.0,1.1,2.0,59235
25518,55767,4527.0,32.1,2.0,52392
25519,55795,1753.0,7.9,8.0,46122
25520,55923,4613.0,14.5,3.0,56844
25521,55973,272.0,3.7,4.0,56722
25522,56013,4263.0,9.7,8.0,55356
25523,56028,1280.0,22.3,1.0,63719
25524,56048,4289.0,13.9,6.0,60130
25525,56083,850.0,3.3,9.0,76945
25526,56101,5871.0,13.0,9.0,59882
25527,56167,630.0,4.8,7.0,57743
25528,56228,950.0,6.2,6.0,56379
25529,56240,983.0,2.5,9.0,66381
25530,56314,1157.0,10.5,6.0,53069
25531,56377,19637.0,362.4,3.0,63053
25532,56382,1505.0,8.0,6.0,53069
25533,56473,3441.0,16.5,9.0,57880
25534,56515,2999.0,11.6,6.0,59478
25535,56531,1918.0,4.6,9.0,58301
25536,56566,584.0,12.6,8.0,48138
25537,56628,1631.0,2.5,6.0,54574
25538,56630,2204.0,3.1,7.0,53382
25539,56720,7.0,0.1,9.0,64925
25540,56729,97.0,0.7,9.0,64925
25541,56756,685.0,2.5,9.0,61800
25542,56761,464.0,1.7,9.0,61800
25543,57029,2335.0,4.7,8.0,75370
25544,57048,1217.0,3.7,2.0,73312
25545,57064,6778.0,100.6,2.0,88589
25546,57223,1234.0,3.7,9.0,69757
25547,57247,223.0,1.5,9.0,78539
25548,57340,340.0,1.6,8.0,82440
25549,57356,2034.0,5.2,9.0,57355
25550,57382,1362.0,1.2,9.0,83863
25551,57420,89.0,0.7,9.0,65619
25552,57421,77.0,0.8,9.0,78539
25553,57460,411.0,1.3,5.0,75470
25554,57467,222.0,0.5,9.0,88410
25555,57541,147.0,0.5,9.0,67191
25556,57563,202.0,2.7,9.0,37812
25557,57651,125.0,0.2,9.0,46360
25558,57719,8167.0,19.1,3.0,73485
25559,57754,3653.0,6.0,6.0,75362
25560,57770,6248.0,12.1,9.0,36222
25561,57775,356.0,0.4,3.0,73485
25562,90020,39189.0,13386.6,1.0,78302
25563,90026,68906.0,6298.5,1.0,78302
25564,90042,63193.0,5250.0,1.0,78302
25565,90067,2428.0,2856.8,1.0,78302
25566,90602,25581.0,2661.7,1.0,78302
25567,90670,16700.0,761.9,1.0,78302
25568,90802,38962.0,2319.2,1.0,78302
25569,90814,19685.0,5611.3,1.0,78302
25570,90831,0.0,0.0,1.0,78302
25571,91321,34014.0,507.5,1.0,78302
25572,91335,81824.0,4812.6,1.0,78302
25573,91362,36604.0,720.0,2.0,78091
25574,92029,19382.0,316.6,1.0,79122
25575,92201,65726.0,1120.3,1.0,53750
25576,92252,9351.0,40.2,1.0,51194
25577,92282,1372.0,7.2,1.0,53750
25578,92301,34250.0,77.5,1.0,51194
25579,92336,98346.0,1525.5,1.0,51194
25580,92344,23349.0,234.1,1.0,51194
25581,92371,18269.0,50.5,1.0,51194
25582,92549,2517.0,35.4,1.0,53750
25583,92553,76102.0,2899.5,1.0,53750
25584,92555,44452.0,212.7,1.0,53750
25585,92655,8382.0,5119.2,1.0,88897
25586,92692,46800.0,1834.1,1.0,88897
25587,92823,4872.0,173.3,1.0,88897
25588,93004,31525.0,1727.8,2.0,78091
25589,93219,10285.0,40.8,2.0,48253
25590,93306,72280.0,316.8,2.0,47350
25591,93436,56323.0,99.3,2.0,82736
25592,93444,21331.0,119.6,2.0,72721
25593,93451,4477.0,3.4,2.0,72721
25594,93553,1709.0,7.6,1.0,78302
25595,93605,198.0,183.6,1.0,52728
25596,93614,11982.0,40.3,1.0,46709
25597,93648,16087.0,270.8,1.0,52728
25598,93720,47081.0,1833.1,1.0,52728
25599,93920,1545.0,1.6,2.0,68943
25600,93921,3316.0,1424.1,2.0,68943
25601,94040,36526.0,3824.5,1.0,151003
25602,94513,64313.0,327.6,1.0,103218
25603,94536,74837.0,1981.7,1.0,106657
25604,94551,47227.0,231.8,1.0,106657
25605,94706,21218.0,5547.2,1.0,106657
25606,94930,8728.0,210.9,1.0,180575
25607,94938,920.0,33.6,1.0,180575
25608,95112,62228.0,3388.0,1.0,151003
25609,95117,30369.0,4567.1,1.0,151003
25610,95204,28667.0,2170.1,2.0,59361
25611,95222,5029.0,12.9,6.0,58425
25612,95361,35308.0,58.9,2.0,53058
25613,95429,116.0,1.1,4.0,59050
25614,95604,85.0,81.9,1.0,85265
25615,95606,249.0,2.6,1.0,67778
25616,95634,3559.0,16.9,1.0,84533
25617,95664,1603.0,16.4,1.0,84533
25618,95674,767.0,9.2,3.0,53900
25619,95685,4665.0,36.5,6.0,50020
25620,95689,1698.0,23.6,6.0,50020
25621,95715,104.0,1.5,1.0,85265
25622,95726,8449.0,43.9,1.0,84533
25623,95821,35812.0,1933.5,1.0,65104
25624,95822,44741.0,2043.7,1.0,65104
25625,95914,752.0,19.8,3.0,56847
25626,95962,1324.0,17.2,3.0,50587
25627,95970,616.0,5.1,6.0,58303
25628,96017,140.0,0.4,3.0,57637
25629,96032,2653.0,2.2,7.0,55052
25630,96086,278.0,0.4,7.0,55052
25631,96097,9746.0,19.7,7.0,55052
25632,96749,17308.0,106.3,5.0,52866
25633,97034,18656.0,979.9,1.0,80269
25634,97050,173.0,8.7,9.0,66483
25635,97058,20619.0,23.1,7.0,56865
25636,97108,640.0,3.2,7.0,61950
25637,97227,5146.0,1482.1,1.0,75772
25638,97342,89.0,0.6,2.0,58470
25639,97390,750.0,2.6,5.0,59715
25640,97455,3175.0,51.0,2.0,61634
25641,97469,2731.0,21.3,4.0,52684
25642,97471,31035.0,68.9,4.0,52684
25643,97625,387.0,2.7,5.0,51246
25644,97801,20563.0,16.2,4.0,53253
25645,97820,899.0,1.0,9.0,54969
25646,97850,17294.0,23.1,7.0,53469
25647,98148,12149.0,1522.9,1.0,122235
25648,98199,22720.0,2094.4,1.0,122235
25649,98230,17604.0,155.6,3.0,62095
25650,98255,164.0,122.8,3.0,67173
25651,98261,2796.0,36.2,9.0,93395
25652,98280,438.0,23.7,9.0,93395
25653,98328,10767.0,19.6,1.0,65188
25654,98339,3072.0,206.2,6.0,68457
25655,616,10022.0,335.6,3.0,
25656,850,,,5.0,
25657,968,3448.0,2908.1,1.0,
25658,1002,30014.0,210.5,3.0,63544
25659,1011,1430.0,17.5,2.0,64105
25660,1033,6322.0,87.8,3.0,63544
25661,1097,56.0,11.5,2.0,64105
25662,1258,488.0,7.3,3.0,70945
25663,1376,5013.0,702.4,4.0,67327
25664,1463,12105.0,207.0,1.0,108773
25665,1519,7042.0,249.1,2.0,69301
25666,1602,22900.0,1532.9,2.0,69301
25667,1748,17598.0,259.1,1.0,108773
25668,1775,7133.0,159.0,1.0,108773
25669,1952,9379.0,235.5,1.0,84017
25670,1983,6568.0,212.9,1.0,84017
25671,2163,2621.0,10209.2,1.0,107027
25672,2461,7084.0,1879.6,1.0,108773
25673,2633,4070.0,207.9,3.0,92417
25674,2743,10529.0,220.6,1.0,67109
25675,3033,5348.0,104.2,2.0,76187
25676,3230,1222.0,11.5,4.0,73531
25677,3268,1270.0,16.2,4.0,73531
25678,3269,2908.0,23.7,4.0,79465
25679,3280,1199.0,10.2,7.0,68216
25680,3580,1408.0,5.7,5.0,79934
25681,3597,452.0,3.3,7.0,55665
25682,3745,1550.0,17.1,7.0,68216
25683,3874,8925.0,382.5,1.0,97082
25684,3882,1630.0,16.3,6.0,78581
25685,3894,6320.0,49.8,6.0,78581
25686,4056,355.0,24.3,2.0,70640
25687,4106,25906.0,813.5,2.0,84606
25688,4234,40.0,47.1,8.0,50394
25689,4238,1784.0,30.8,6.0,50165
25690,4343,0.0,0.0,4.0,58278
25691,4450,1231.0,28.2,3.0,53978
25692,4625,66.0,12.1,8.0,68181
25693,4691,307.0,2.5,9.0,52366
25694,4747,1413.0,3.3,7.0,53650
25695,4855,249.0,41.7,7.0,67794
25696,4859,794.0,46.2,7.0,67794
25697,4863,905.0,15.0,7.0,67794
25698,4917,2850.0,27.7,4.0,58278
25699,5036,996.0,11.5,9.0,59235
25700,5043,1086.0,51.6,9.0,59235
25701,5056,480.0,4.3,7.0,72177
25702,5158,1189.0,40.0,7.0,59401
25703,5340,743.0,6.6,6.0,65638
25704,5341,450.0,13.2,7.0,59401
25705,5445,3820.0,35.7,3.0,76222
25706,5654,1042.0,139.2,4.0,73602
25707,5676,4572.0,17.4,4.0,73602
25708,5681,370.0,5.6,4.0,73602
25709,5737,1021.0,6.1,7.0,61702
25710,5776,645.0,5.6,6.0,65638
25711,5833,251.0,6.7,9.0,55293
25712,6114,28362.0,2709.5,,75433
25713,6231,3907.0,95.1,,67916
25714,6320,26999.0,1883.2,,69755
25715,6413,12928.0,308.2,,80853
25716,6479,9572.0,502.2,,75433
25717,6791,5456.0,68.3,,82210
25718,6793,1453.0,39.7,,82210
25719,6801,19634.0,447.1,,139006
25720,7024,37430.0,5709.4,1.0,102229
25721,7041,6770.0,1966.4,1.0,80460
25722,7044,13622.0,1865.6,1.0,80460
25723,7054,29144.0,813.0,1.0,115850
25724,7063,13589.0,2931.1,1.0,82502
25725,7442,11029.0,1467.0,1.0,60002
25726,7456,12175.0,183.8,1.0,60002
25727,7461,18094.0,82.9,1.0,75364
25728,7607,9661.0,2935.5,1.0,102229
25729,7648,5812.0,805.7,1.0,102229
25730,7702,4086.0,730.1,1.0,100477
25731,7730,16769.0,1319.4,1.0,100477
25732,7737,4032.0,603.3,1.0,100477
25733,7847,1922.0,344.9,1.0,115850
25734,7848,4901.0,79.5,1.0,75364
25735,7878,627.0,867.1,1.0,115850
25736,7928,18827.0,833.3,1.0,115850
25737,7935,374.0,62.9,1.0,115850
25738,8005,24385.0,199.5,1.0,62195
25739,8016,33259.0,564.0,1.0,74684
25740,8230,5449.0,167.3,2.0,78963
25741,8320,1043.0,953.7,3.0,49367
25742,8343,5331.0,61.8,1.0,66061
25743,8701,102466.0,1607.4,1.0,62195
25744,8733,2756.0,291.9,1.0,62195
25745,8822,29868.0,180.9,1.0,105801
25746,8850,8373.0,1316.3,1.0,75352
25747,8882,15924.0,2215.0,1.0,75352
25748,10037,20462.0,30695.9,1.0,214991
25749,10039,27854.0,24590.9,1.0,214991
25750,10152,0.0,0.0,1.0,214991
25751,10305,42726.0,4146.3,1.0,66807
25752,10573,38816.0,2736.7,1.0,130834
25753,10601,10614.0,6462.7,1.0,130834
25754,10916,4352.0,83.2,2.0,60539
25755,10921,3809.0,181.3,2.0,60539
25756,10987,3408.0,35.5,2.0,60539
25757,11223,81388.0,15153.9,1.0,67081
25758,11416,26744.0,15604.8,1.0,60271
25759,11430,206.0,11.4,1.0,60271
25760,11565,8560.0,2960.9,1.0,104873
25761,11572,29243.0,2372.3,1.0,104873
25762,11692,22074.0,8501.0,1.0,60271
25763,11704,39981.0,1913.2,1.0,88816
25764,11779,37837.0,1164.8,1.0,88816
25765,11780,16099.0,538.1,1.0,88816
25766,11901,28387.0,198.7,1.0,88816
25767,11944,4287.0,406.3,1.0,88816
25768,12046,1102.0,27.7,2.0,78464
25769,12053,4527.0,28.3,2.0,60259
25770,12057,1942.0,21.3,3.0,51044
25771,12060,1414.0,15.8,6.0,74642
25772,12093,1545.0,9.0,2.0,53174
25773,12123,5398.0,63.9,2.0,60836
25774,12136,732.0,15.6,6.0,74642
25775,12150,916.0,324.9,2.0,60259
25776,12164,387.0,3.2,8.0,59276
25777,12197,1880.0,10.8,7.0,53098
25778,12578,2123.0,52.4,2.0,71391
25779,12590,34910.0,391.2,2.0,71391
25780,12737,1963.0,21.2,6.0,57831
25781,12781,278.0,25.2,6.0,57831
25782,12831,16517.0,94.9,2.0,81008
25783,12952,448.0,6.0,4.0,55008
25784,12987,198.0,12.3,6.0,58326
25785,13026,1677.0,23.0,4.0,53644
25786,13045,28916.0,104.8,4.0,50994
25787,13064,165.0,357.3,4.0,53644
25788,13101,2311.0,22.8,4.0,50994
25789,13202,6787.0,2626.8,2.0,63854
25790,13224,8369.0,1084.6,2.0,63854
25791,13302,1826.0,16.0,2.0,49548
25792,13303,1065.0,11.6,2.0,56075
25793,13328,1526.0,37.1,2.0,56075
25794,13408,3845.0,39.4,2.0,58687
25795,13646,2014.0,7.2,4.0,47495
25796,13652,1548.0,9.0,4.0,47495
25797,13750,918.0,13.2,8.0,50348
25798,13827,11452.0,48.4,3.0,54765
25799,13903,18258.0,178.0,3.0,52147
25800,14171,1918.0,14.5,4.0,48342
25801,14212,10715.0,2171.9,1.0,62207
25802,14217,22975.0,2760.8,1.0,62207
25803,14530,5306.0,41.6,8.0,50759
25804,14708,230.0,8.5,7.0,42832
25805,14770,2926.0,38.1,4.0,48342
25806,14839,811.0,7.1,4.0,56349
25807,14870,9468.0,59.6,4.0,56349
25808,15026,3406.0,39.4,1.0,58206
25809,15090,23016.0,420.7,1.0,75468
25810,15139,6480.0,1299.2,1.0,75468
25811,15219,16545.0,2754.3,1.0,75468
25812,15235,34545.0,910.0,1.0,75468
25813,15321,1517.0,538.5,1.0,75091
25814,15332,8327.0,117.8,1.0,75091
25815,15379,92.0,88.8,1.0,75091
25816,15380,544.0,5.4,6.0,52757
25817,15401,31031.0,205.5,1.0,51467
25818,15411,613.0,13.5,6.0,49685
25819,15429,332.0,413.4,1.0,75091
25820,15433,851.0,22.8,1.0,51467
25821,15466,479.0,433.3,1.0,51467
25822,15472,94.0,149.1,1.0,51467
25823,15489,413.0,170.9,1.0,51467
25824,15621,79.0,4749.3,1.0,64021
25825,15627,6282.0,85.4,1.0,64021
25826,15635,136.0,173.9,1.0,64021
25827,15686,780.0,29.6,1.0,58854
25828,15697,2884.0,619.8,1.0,64021
25829,15732,1563.0,20.5,4.0,48336
25830,15776,54.0,9.6,7.0,50976
25831,15779,846.0,41.3,1.0,64021
25832,15824,5146.0,27.2,7.0,50976
25833,16201,16971.0,57.1,1.0,58854
25834,16233,1084.0,10.3,6.0,50175
25835,16373,3325.0,16.0,4.0,51568
25836,16506,24438.0,670.3,2.0,54694
25837,16640,670.0,19.6,3.0,50932
25838,16664,2091.0,19.8,8.0,52510
25839,16666,3067.0,45.5,4.0,57841
25840,16674,689.0,11.8,6.0,46957
25841,16729,917.0,25.6,7.0,51318
25842,16733,161.0,5.4,7.0,51318
25843,16861,303.0,9.6,4.0,57841
25844,17075,100.0,258.6,4.0,49197
25845,17080,320.0,257.7,2.0,60670
25846,17237,1998.0,265.0,3.0,58380
25847,17319,11440.0,254.7,2.0,60915
25848,17364,3474.0,80.3,2.0,60915
25849,17518,1615.0,44.1,2.0,66876
25850,17527,6134.0,115.9,2.0,66876
25851,17560,4560.0,109.7,2.0,66876
25852,17701,43218.0,186.6,3.0,53630
25853,17729,63.0,0.2,6.0,48383
25854,17731,238.0,6.6,8.0,59379
25855,17747,3426.0,13.7,6.0,48383
25856,17764,2294.0,5.5,6.0,48383
25857,17815,29764.0,84.7,4.0,52692
25858,17829,244.0,115.6,6.0,53495
25859,17880,128.0,397.9,6.0,53495
25860,17960,4114.0,30.8,4.0,52049
25861,18015,33447.0,608.2,2.0,68050
25862,18049,17578.0,452.5,2.0,65898
25863,18076,2882.0,927.0,1.0,101172
25864,18101,4720.0,5214.5,2.0,65898
25865,18221,212.0,41.4,2.0,53214
25866,18246,270.0,49.1,2.0,53214
25867,18333,554.0,99.6,4.0,54716
25868,18420,47.0,64.7,2.0,56985
25869,18453,978.0,7.5,6.0,57575
25870,18471,667.0,93.2,2.0,56985
25871,18503,1247.0,1039.9,2.0,56985
25872,18626,521.0,7.9,8.0,59379
25873,18634,13148.0,342.3,2.0,53214
25874,18817,308.0,64.6,6.0,50930
25875,18947,6309.0,101.9,1.0,92846
25876,18974,40543.0,820.7,1.0,92846
25877,19008,20934.0,1233.1,1.0,83368
25878,19096,13695.0,1509.1,1.0,101172
25879,19151,33343.0,5382.7,1.0,61829
25880,19473,16426.0,258.5,1.0,101172
25881,19477,128.0,968.2,1.0,101172
25882,19549,313.0,86.8,4.0,52049
25883,19955,53.0,353.9,3.0,52494
